name,name-en,category,tel,postalcode,address,lat,long,facility-type
すまいるスクール中延,Smile School Nakanobu,教育・子どもの施設,03-3781-4027,142-0053,東京都品川区中延1-11-15,35.612567,139.7095,すまいるスクール
すまいるスクール小山,Smile School Koyama,教育・子どもの施設,03-3781-0023,142-0062,東京都品川区小山5-10-6,35.616002,139.70325,すまいるスクール
すまいるスクール第二延山,Smile School Dai-ni-enzan,教育・子どもの施設,03-3781-1992,142-0064,東京都品川区旗の台1-6-1,35.61012,139.70361,すまいるスクール
すまいるスクール後地,Smile School Usiroji,教育・子どもの施設,03-3781-0866,142-0062,東京都品川区小山2-4-6,35.621568,139.70857,すまいるスクール
すまいるスクール荏原平塚学園,,教育・子どもの施設,03-3781-1880,142-0051,東京都品川区平塚3-16-26,35.615325,139.7101,すまいるスクール
すまいるスクール清水台,Smile School Shimizudai,教育・子どもの施設,03-3781-1775,142-0064,東京都品川区旗の台1-11-17,35.60742,139.70233,すまいるスクール
すまいるスクール小山台,Smile School Koyamadai,教育・子どもの施設,03-3712-5988,142-0061,東京都品川区小山台1-18-24,35.622793,139.70347,すまいるスクール
こみゅにてぃぷらざ八潮,,文化・スポーツ施設・公園,03-3799-2021,140-0003,東京都品川区八潮5-9-11,35.5982,139.75235,文化施設
五反田文化センター,Gotanda Cultural Ctr.,文化・スポーツ施設・公園,03-3492-2451,141-0031,東京都品川区西五反田6-5-1,35.62246,139.71664,文化施設
荏原文化センター,Ebara Cultural Ctr.,文化・スポーツ施設・公園,03-3785-1241,142-0053,東京都品川区中延1-9-15,35.612164,139.71055,文化施設
旗の台文化センター,Hatanodai Cultural Ctr.,文化・スポーツ施設・公園,03-3786-5191,142-0064,東京都品川区旗の台5-19-5,35.603756,139.70045,文化施設
東品川文化センター,Higashi-shinagawa Cultural Ctr.,文化・スポーツ施設・公園,03-3472-2941,140-0002,東京都品川区東品川3-32-10,35.614193,139.75075,文化施設
品川歴史館,Shinagawa Historical Mus.,文化・スポーツ施設・公園,03-3777-4060,140-0014,東京都品川区大井6-11-1,35.596733,139.73016,文化施設
きゅりあん,Curian,文化・スポーツ施設・公園,03-5479-4100,140-0011,東京都品川区東大井5-18-1,35.606177,139.73584,文化施設
スクエア荏原,,文化・スポーツ施設・公園,03-5788-5321,142-0063,東京都品川区荏原4-5-28,35.615344,139.70749,文化施設
メイプルセンター,Maple Ctr.,文化・スポーツ施設・公園,03-3774-5050,140-0015,東京都品川区西大井1-4-25,35.602074,139.72235,文化施設
O(オー)美術館,O Art Mus.,文化・スポーツ施設・公園,03-3495-4040,141-0032,東京都品川区大崎1-6-2 大崎ニューシティ2号館2階,35.620939,139.72917,文化施設
品川区民ギャラリー,,文化・スポーツ施設・公園,03-3774-5151,140-0014,東京都品川区大井1-3-6 イトーヨーカドー大井町店8階,35.607301,139.73387,文化施設
しながわ水族館,Shinagawa Aquarium,文化・スポーツ施設・公園,03-3762-3433,140-0012,東京都品川区勝島3-2-1しながわ区民公園内,35.588476,139.7375,文化施設
ウェルカムセンター原,Welcome Ctr. Hara,文化・スポーツ施設・公園,03-5742-4660,140-0015,東京都品川区西大井2-5-21,35.599255,139.72186,文化施設
品川図書館,Shinagawa Library,文化・スポーツ施設・公園,03-3471-4667,140-0001,東京都品川区北品川2-32-3,35.616839,139.74237,文化施設
二葉図書館,Futaba Library,文化・スポーツ施設・公園,03-3782-2036,142-0043,東京都品川区二葉1-4-25,35.608023,139.72676,文化施設
荏原図書館,Ebara Library,文化・スポーツ施設・公園,03-3784-2557,142-0053,東京都品川区中延1-9-15,35.612164,139.71055,文化施設
南大井図書館,Minami-oi Library,文化・スポーツ施設・公園,03-3761-6780,140-0013,東京都品川区南大井3-7-13,35.591828,139.7343,文化施設
源氏前図書館,Genjimae Library,文化・スポーツ施設・公園,03-3781-6273,142-0053,東京都品川区中延4-14-17,35.605509,139.70998,文化施設
ゆたか図書館,Utaka Library,文化・スポーツ施設・公園,03-3785-6677,142-0042,東京都品川区豊町1-17-7,35.611592,139.72236,文化施設
大井図書館,Oi Library,文化・スポーツ施設・公園,03-3777-7151,140-0014,東京都品川区大井5-19-14,35.598219,139.72899,文化施設
五反田図書館,Gotanda Library,文化・スポーツ施設・公園,03-3492-2131,141-0031,東京都品川区西五反田6-5-1,35.62246,139.71664,文化施設
大崎図書館,Osaki Library,文化・スポーツ施設・公園,03-3495-0660,141-0032,東京都品川区大崎2-4-8,35.618575,139.72571,文化施設
八潮図書館,Yashio Library,文化・スポーツ施設・公園,03-3799-1414,140-0003,東京都品川区八潮5-10-27,35.600153,139.75125,文化施設
総合体育館,General Gym.,文化・スポーツ施設・公園,03-3449-4400,141-0022,東京都品川区東五反田2-11-2,35.62418,139.72826,スポーツ施設
戸越体育館,Togoshi Gym.,文化・スポーツ施設・公園,03-3781-6600,142-0042,東京都品川区豊町2-1-17,35.61084,139.72059,スポーツ施設
総合体育館温水プール,,文化・スポーツ施設・公園,03-3449-4400,141-0022,東京都品川区東五反田2-11-2,35.62418,139.72826,スポーツ施設
戸越台中学校温水プール,,文化・スポーツ施設・公園,03-5750-1549,142-0041,東京都品川区戸越1-15-23,35.615706,139.71759,スポーツ施設
荏原文化センター温水プール,,文化・スポーツ施設・公園,03-3785-1241,142-0053,東京都品川区中延1-9-15,35.612164,139.71055,スポーツ施設
八潮学園温水プール,,文化・スポーツ施設・公園,03-5492-7582,140-0003,東京都品川区八潮5-11-2,35.601392,139.75253,スポーツ施設
品川学園温水プール,,文化・スポーツ施設・公園,03-5460-0480,140-0001,東京都品川区北品川3－9－30,35.61805,139.73798,スポーツ施設
豊葉の杜学園温水プール,,文化・スポーツ施設・公園,03-5749-3350,142-0043,東京都品川区二葉1-3-40,35.607287,139.72569,スポーツ施設
権現山公園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川3-9-5,35.618575,139.73777,公園
八ッ山公園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川1-14-7,35.624686,139.74292,公園
聖蹟公園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川2-7-21,35.618809,139.74394,公園
東品川公園,Higashi-shinagawa Park,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-14-9,35.61412,139.74604,公園
五反田公園,,文化・スポーツ施設・公園,,141-0022,東京都品川区東五反田5-24-6,35.627642,139.72369,公園
天王洲公園,Tennozu Park,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-6-23,35.619442,139.75019,公園
五反田南公園,,文化・スポーツ施設・公園,,141-0022,東京都品川区東五反田2-1-14,35.625332,139.7246,公園
東八ツ山公園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川1-15-11,35.62468,139.74332,公園
品川浦公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川1-7-17,35.6211,139.74239,公園
東海公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-29-6,35.612911,139.74923,公園
品海公園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川1-30-9,35.620122,139.74257,公園
北品川公園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川2-12-5,35.618748,139.74163,公園
東海第二公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-17-15,35.614223,139.75002,公園
子供の森公園,Kodomonomori Park (Children's Woods Park),文化・スポーツ施設・公園,,140-0001,東京都品川区北品川3-10-13,35.616345,139.73823,公園
上大崎公園,,文化・スポーツ施設・公園,,141-0021,東京都品川区上大崎1-3-13,35.635462,139.72166,公園
そよかぜ公園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川2-17-8,35.612012,139.72676,公園
希望ケ丘公園,,文化・スポーツ施設・公園,,141-0021,東京都品川区上大崎3-10-25,35.631604,139.71821,公園
東品川一丁目公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川1-2-11,35.622844,139.74411,公園
西五反田公園,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田5-6-4,35.624324,139.71552,公園
大崎公園,,文化・スポーツ施設・公園,,141-0032,東京都品川区大崎5-5-17,35.622919,139.72418,公園
西の台公園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川1-4-8,35.613995,139.72913,公園
峰原公園,,文化・スポーツ施設・公園,,141-0032,東京都品川区大崎3-17-27,35.617939,139.72118,公園
横丁公園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川5-4-9,35.610418,139.74179,公園
二日市公園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川6-7-15,35.611441,139.73907,公園
洲崎公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川1-36-15,35.617964,139.74617,公園
敬老公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-32-8,35.612737,139.75037,公園
西八丁公園,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田8-11-4,35.619723,139.71929,公園
御成橋公園,,文化・スポーツ施設・公園,,141-0022,東京都品川区東五反田2-15-20,35.622338,139.72897,公園
浅間台公園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川6-18-19,35.608424,139.73689,公園
西霧ケ谷公園,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田5-28-16,35.623066,139.71177,公園
北浜公園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川2-28-12,35.617417,139.74492,公園
広町公園,,文化・スポーツ施設・公園,,140-0005,東京都品川区広町1-3-30,35.612365,139.7351,公園
鎗ケ崎公園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川3-12-2,35.615536,139.72448,公園
三ツ木公園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川2-6-11,35.613912,139.72646,公園
西品川公園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川1-8-7,35.612826,139.73089,公園
仙台坂公園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川5-16-1,35.608738,139.74165,公園
台場浦公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川1-8-34,35.621517,139.74297,公園
池田山公園,Ikedayama Park,文化・スポーツ施設・公園,,141-0022,東京都品川区東五反田5-4-35,35.632565,139.72343,公園
小関公園,,文化・スポーツ施設・公園,,141-0001,東京都品川区北品川5-8-21,35.619594,139.73337,公園
かむろ坂公園,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田4-28-9,35.625215,139.71158,公園
南品川広場公園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川5-10-27,35.608995,139.73984,公園
西品川おさんぽ公園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川3-9-24,35.616247,139.72386,公園
南五公園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川5-2-5,35.612148,139.74111,公園
天王洲アイル第一公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-3-21,35.623053,139.7515,公園
天王洲アイル第四公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-2-2,35.622392,139.74933,公園
天王洲アイル第三公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-2-12,35.622392,139.74933,公園
天王洲アイル第二公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-2-17,35.6221,139.75053,公園
東品川海上公園,Higashi-shinagawa Kaijo Park,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-9-21,35.61729,139.74973,公園
天王洲アイル第九公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-4-3,35.619276,139.75106,公園
居木橋公園,,文化・スポーツ施設・公園,,141-0032,東京都品川区大崎1-14-4,35.634076,139.72666,公園
天王洲アイル第八公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川2-4-19,35.619276,139.75106,公園
杜の公園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川1-6-10,35.624947,139.74228,公園
品川シーサイド公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川4-12-13,35.607513,139.74918,公園
谷山公園,,文化・スポーツ施設・公園,,141-0031,東京都品川区西五反田3-6-15,35.627775,139.71855,公園
ねむの木の庭,Nemunoki Garden ( Silk Tree Garden),文化・スポーツ施設・公園,,141-0022,東京都品川区東五反田5-19-5,35.630215,139.72195,公園
品川南ふ頭公園,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川5-8-4,35.622006,139.75486,公園
大崎光の滝公園,,文化・スポーツ施設・公園,,141-0032,東京都品川区大崎1-1-2,35.624069,139.7255,公園
ひふみ公園,,文化・スポーツ施設・公園,,141-0032,東京都品川区大崎2-2-11,35.61843,139.72632,公園
御殿山の丘公園,,文化・スポーツ施設・公園,,141-0001,東京都品川区北品川6-6-32,35.624713,139.73373,公園
亀の甲緑地,,文化・スポーツ施設・公園,,141-0021,東京都品川区上大崎4-5-37,35.628976,139.71534,公園
東品川ひだまり緑地,,文化・スポーツ施設・公園,,140-0002,東京都品川区東品川3-11-23,35.614998,139.74911,公園
大井海岸公園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井3-27-5,35.588273,139.7337,公園
大井水神公園,Oi-suijin Park,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井6-15-2,35.590956,139.72976,公園
鈴ケ森公園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井4-18-14,35.593346,139.73494,公園
大井駅前公園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井1-2-5,35.606727,139.73428,公園
鮫洲運動公園,Samezu Undo Park (Samezu Sports Park),文化・スポーツ施設・公園,,140-0011,東京都品川区東大井1-4-11,35.605883,139.74499,公園
大井公園,Oi Park,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井4-3-18,35.605296,139.74129,公園
東大井公園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井3-4-4,35.604145,139.73878,公園
大井中央公園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井1-46-8,35.604349,139.73213,公園
鮫浜公園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井2-2-3,35.603052,139.74143,公園
大井坂下公園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井6-23-11,35.589429,139.73067,公園
金子山公園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井4-11-6,35.595611,139.72027,公園
新浜川公園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井2-26-18,35.598008,139.74092,公園
わかくさ公園,,文化・スポーツ施設・公園,,140-0012,東京都品川区勝島1-6-1,35.598047,139.74416,公園
原っぱ公園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井6-1-14,35.601367,139.71461,公園
宮下公園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井2-7-16,35.605163,139.72849,公園
浜川公園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井4-8-22,35.596986,139.73543,公園
滝王子公園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井5-19-5,35.598264,139.72851,公園
出石公園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井3-16-27,35.594582,139.72214,公園
浜川北公園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井3-26-6,35.599253,139.73764,公園
桐畑公園,,文化・スポーツ施設・公園,,140-0013,東京都品川区南大井6-1-17,35.593142,139.73226,公園
西の森公園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井4-2-1,35.597302,139.72119,公園
関ケ原公園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井6-12-21,35.602076,139.73557,公園
倉田公園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井4-29-23,35.5993,139.73131,公園
西大井広場公園,Nishi-oi Hiroba Park (Nishi-oi Square Park),文化・スポーツ施設・公園,,142-0043,東京都品川区二葉2-19-7,35.602971,139.72382,公園
元芝公園,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井3-7-18,35.602366,139.7394,公園
しながわ区民公園,Shinagawa-kumin Park （Shinagawa Citizen's Park),文化・スポーツ施設・公園,,140-0013,東京都品川区南大井2-3-17,35.593495,139.73784,公園
西大井緑地公園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井6-10-16,35.600234,139.72047,公園
八潮公園,Yashio Park,文化・スポーツ施設・公園,,140-0003,東京都品川区八潮5-11-16,35.600345,139.7537,公園
しおじ公園,Shioji Park,文化・スポーツ施設・公園,,140-0003,東京都品川区八潮5-6-9,35.596254,139.7506,公園
大井鹿島公園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井6-8-2,35.592125,139.73285,公園
谷垂公園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井6-13-10,35.600013,139.71803,公園
やまなか公園,,文化・スポーツ施設・公園,,140-0014,東京都品川区大井3-22-3,35.589379,139.73384,公園
大森貝塚遺跡庭園,Omori Kaizuka Iseki Park （Omori Shell Mounds Park),文化・スポーツ施設・公園,,140-0014,東京都品川区大井6-21-6,35.593264,139.72969,公園
八潮北公園,,文化・スポーツ施設・公園,,140-0003,東京都品川区八潮1-3-1,35.612485,139.75376,公園
森前公園,,文化・スポーツ施設・公園,,140-0015,東京都品川区西大井1-1-10,35.600877,139.72181,公園
鮫洲入江広場,,文化・スポーツ施設・公園,,140-0011,東京都品川区東大井1-13-1,35.603309,139.74419,公園
戸越公園,Togoshi Park,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町2-1-30,35.611167,139.72239,公園
平塚公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原4-5-2,35.614503,139.7079,公園
荏原南公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原6-16-4,35.611467,139.70291,公園
小山台公園,,文化・スポーツ施設・公園,,142-0061,東京都品川区小山台2-2-1,35.625557,139.6988,公園
荏原中央公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原5-1-2,35.61596,139.70417,公園
西中延公園,,文化・スポーツ施設・公園,,142-0054,東京都品川区西中延2-7-14,35.610526,139.7085,公園
戸越台公園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越1-7-17,35.616153,139.71757,公園
旗の台公園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台5-19-9,35.603731,139.70014,公園
小山台東公園,,文化・スポーツ施設・公園,,142-0061,東京都品川区小山台1-26-12,35.622229,139.70634,公園
旗の台南公園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台5-11-11,35.603629,139.70222,公園
中原公園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山1-4-4,35.621898,139.71261,公園
東中延公園,,文化・スポーツ施設・公園,,142-0052,東京都品川区東中延2-10-2,35.606956,139.71246,公園
中原東公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原1-21-9,35.618708,139.71481,公園
荏原町公園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延5-14-5,35.602024,139.70902,公園
荏三公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原3-3-10,35.618183,139.70669,公園
平塚中央公園,,文化・スポーツ施設・公園,,142-0051,東京都品川区平塚2-2-12,35.618608,139.71735,公園
荏原西公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原6-5-5,35.613414,139.70444,公園
大原公園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越6-14-1,35.60739,139.71439,公園
豊町公園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町6-16-3,35.604746,139.71644,公園
後地公園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山2-9-16,35.621316,139.70924,公園
京陽公園,,文化・スポーツ施設・公園,,142-0051,東京都品川区平塚2-12-3,35.616804,139.71326,公園
二葉公園,,文化・スポーツ施設・公園,,142-0043,東京都品川区二葉4-13-5,35.603746,139.71819,公園
中延公園,,文化・スポーツ施設・公園,,142-0054,東京都品川区西中延1-9-8,35.61174,139.70798,公園
旗の台北公園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-10-15,35.605734,139.70454,公園
源氏前公園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延6-4-15,35.602271,139.71218,公園
平塚たけのこ公園,,文化・スポーツ施設・公園,,142-0051,東京都品川区平塚1-17-7,35.612756,139.71348,公園
東中はなみずき公園,,文化・スポーツ施設・公園,,142-0052,東京都品川区東中延1-8-9,35.610817,139.71255,公園
延山くすのき公園,,文化・スポーツ施設・公園,,142-0054,東京都品川区西中延3-3-1,35.608192,139.70874,公園
西中お日さま公園,,文化・スポーツ施設・公園,,142-0054,東京都品川区西中延3-10-11,35.607065,139.70677,公園
旗の台なか公園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-9-12,35.604801,139.70559,公園
しいのき公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原5-5-12,35.615011,139.70337,公園
葦山公園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町1-6-7,35.613398,139.7223,公園
戸越南公園,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越6-8-8,35.607195,139.71858,公園
江戸見坂公園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山6-23-8,35.612753,139.69926,公園
旗の台広場公園,,文化・スポーツ施設・公園,,142-0064,東京都品川区旗の台3-1-5,35.606009,139.70601,公園
あさひ公園,,文化・スポーツ施設・公園,,142-0062,東京都品川区小山2-17-27,35.619286,139.70821,公園
二鳳公園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町4-19-20,35.605546,139.72112,公園
しながわ中央公園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川1-20-13,35.609795,139.72979,公園
弁天通り公園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延5-3-8,35.603496,139.7085,公園
庚申公園,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延5-13-17,35.601626,139.70882,公園
荏原さくら公園,,文化・スポーツ施設・公園,,142-0063,東京都品川区荏原1-24-18,35.619905,139.71329,公園
ごこう広場,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延5-9-23,35.602091,139.70694,公園
中六桜広場,,文化・スポーツ施設・公園,,142-0053,東京都品川区中延6-10-3,35.601346,139.71132,公園
文庫の森,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町1-16-23,35.612295,139.72053,公園
ゆたか南公園,,文化・スポーツ施設・公園,,142-0042,東京都品川区豊町6-29-2,35.603985,139.71622,公園
戸越一丁目緑地,,文化・スポーツ施設・公園,,142-0041,東京都品川区戸越1-27-32,35.616683,139.72161,公園
南品川児童遊園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川1-2-29,35.61564,139.74273,児童遊園
北品川三丁目児童遊園,,文化・スポーツ施設・公園,,140-0001,東京都品川区北品川3-7-15,35.618435,139.73962,児童遊園
むつみ児童遊園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川5-2-17,35.611982,139.74098,児童遊園
南品川二丁目児童遊園,,文化・スポーツ施設・公園,,140-0004,東京都品川区南品川2-11-5,35.614007,139.74397,児童遊園
百反坂下児童遊園,,文化・スポーツ施設・公園,,141-0033,東京都品川区西品川3-20-22,35.615603,139.72928,児童遊園
